PseudoID,PseudoIDRe,ReportID,Opened,Closed,YearOpened,Summary,OriginalReporter,Reporter,Status,SecuritySeverity,Component,WeaknessType,IsExternal,Releases,Language,IsExploited,FirstReported,FixedTimestamp,TimeToFix,TimeFromFirstReport,IsReopened
1341905,1341905,1341905,1487804258,1487944235,2017,"            CertVerifier::VerifyCertificateTransparencyPolicy assumes if builtChain is non-empty, then it has at least 2 elements (which it may not)        ",David Keeler,  keeler,RESOLVED FIXED,,Security: PSM,,0,Stable,"['C++', 'JS']",0,1487804258,1487944235,1,0,0
785576,785576,785576,1345863326,1346120761,2012,"            ""Assertion failure: [infer failure] Missing type in object [0x101f1a3a0] (index): <0x101f1d060>,"" with evalcx and gc        ",Gary Kwong,  gkw,VERIFIED FIXED,Critical,JavaScript Engine,,0,NotStable,"['C++', 'JS']",0,1345863326,1346120761,2,0,0
1413815,1413785,1413815,1509603900,1510238088,2017,            ASAN  Arbitrary-Address-Read Crash and Heap Overflow Crash        ,zhanghanming,  zhanghanming,VERIFIED FIXED,Critical,DOM: Core & HTML,,1,NotStable,"['C++', 'HTML']",0,1509592432,1510238088,7,0,0
1550655,-1,1550655,1557456415,1561657344,2019,            Cherry-pick fixes to angle-66        ,Jeff Gilbert,  jgilbert,RESOLVED FIXED,High,Graphics: CanvasWebGL,,0,NotStable,['C++'],0,-1,1561657344,-1,-1,0
1332714,1332714,1332714,1484941675,1649173649,2017,            IDN Phishing using whole-script confusables on Windows and Linux        ,wvsrk1lx,  wvsrk1lx,REOPENED,Low,Address Bar,,1,NotStable,,0,1484941675,-1,-1,0,1
1414448,1414448,1414448,1509752229,1510238109,2017,            Crash in SkImage::peekPixels        ,Calixte Denizet,  calixte,RESOLVED FIXED,High,Graphics: Canvas2D,,0,NotStable,['C++'],0,1509752229,1510238109,5,0,0
1215944,1215837,1215944,1445184140,1445372852,2015,            crash in nsStandardURL::BuildNormalizedSpec        ,Georg Fritzsche,  gfritzsche,RESOLVED FIXED,High,Networking,,0,NotStable,['C++'],0,1445102554,1445372852,3,0,0
1371891,1371891,1371891,1497063071,1507589419,2017,            SEGV on unknown address in [@ ParseFTPList]        ,Tyson Smith,  tsmith,RESOLVED FIXED,Moderate,Networking: FTP,,0,Stable,['C++'],0,1497063071,1507589419,121,0,0
1457288,1457288,1457288,1524774733,1525273794,2018,            heap-buffer-overflow in nsFloatManager::ShapeInfo::CreateCircleOrEllipse        ,Nils,  nils,RESOLVED FIXED,High,Layout: Floats,,1,NotStable,"['C++', 'HTML']",0,1524774733,1525273794,5,0,0
1209952,-1,1209952,1443620857,1554848170,2015,"            Use-after-poison in nsFloatManager::GetFlowArea (with floats, multicol, and huge width)        ",Symeon Paraschoudis,  s.paraschoudis,RESOLVED FIXED,,Layout,,1,NotStable,"['C++', 'HTML']",0,-1,1554848170,-1,-1,0
1346140,1346140,1348644,1489921737,1490362785,2017,            Copied part of URL suggestions in awesomebar that contain both '?' and '&' is just symbols (U+E5E5)        ,Kostas,  rick3162,RESOLVED DUPLICATE,Critical,JavaScript Engine,,0,Stable,['C++'],0,1489135231,1490228195,12,9,0
1041232,1041232,1041232,1405812173,1406329804,2014,            Disabling a GMP plugin while it's in-use in a call leads to a UAF crash.        ,Randell Jesup,  jesup,VERIFIED FIXED,Critical,WebRTC: Audio/Video,,0,NotStable,['C++'],0,1405812173,1406329804,5,0,0
953111,949198,953111,1387980985,1389263676,2013,"            Assertion failure: objTypeReprs.kind() == TypeRepresentation::SizedArray, at jit/IonBuilder.cpp:6766 or invalid write [@ js::TypedObject::createZeroed]        ",Christian Holler,  decoder,VERIFIED FIXED,Critical,JavaScript Engine: JIT,,0,NotStable,"['C++', 'JS']",0,1386800744,1389263676,28,13,0
1645610,-1,1645610,1592073316,1592430985,2020,            WebAssembly.Module.exports out-of-bounds read        ,Guido Vranken,  guidovranken,RESOLVED FIXED,,JavaScript: WebAssembly,,1,NotStable,"['C++', 'JS']",0,-1,1592430985,-1,-1,0
810808,810808,810808,1352722963,1408662699,2012,            Entry and Incumbent settings objects can be spoofed when computed via the JSContext stack        ,moz_bug_r_a4,  moz_bug_r_a4,VERIFIED FIXED,High,Security,,0,NotStable,,0,1352722963,1408662699,647,0,0
1445844,1445844,1445844,1521079639,1549490534,2018,"            Custom cursor goes outside the bounds of the web content in ""malware"" website        ",bignis,  bignis,VERIFIED FIXED,Moderate,Layout,Improper input validation,1,Stable,['C++'],0,1521079639,1549490534,328,0,1
835287,827798,835287,1359371260,1359472759,2013,            Wrong thread: 'CheckThreadInt()' in media/mtransport/transportlayer.h        ,Gian-Carlo Pascutto,  gcp,RESOLVED FIXED,Low,WebRTC: Networking,,0,NotStable,['C++'],0,1357654051,1359472759,21,19,0
1540759,-1,1540759,1554133500,1557850229,2019,            AddressSanitizer: heap-use-after-free [@ MOZ_Z_inflate_fast] with READ of size 1 through [@ mozilla::net::nsHTTPCompressConv::OnDataAvailable]        ,Anonymous,  decoder,RESOLVED FIXED,High,Networking: HTTP,,1,Stable,['C++'],0,-1,1557850229,-1,-1,0
817342,817342,821842,1355516256,1358191212,2012,            compartment mismatch in nsXBLBinding::DoInitJSClass during print preview        ,Andrew McCreight,  mccr8,RESOLVED DUPLICATE,Moderate,DOM: Core & HTML,,0,NotStable,['C++'],0,1354403610,1357814759,39,12,0
1280443,1280443,1280443,1466083585,1471035163,2016,            Crash in nr_socket_sendto        ,Byron Campen,  bwc,RESOLVED FIXED,Critical,WebRTC: Networking,,0,Stable,['C'],0,1466083585,1471035163,57,0,1
1404324,1404324,1404324,1506692560,1507160640,2017,            stylo: AddressSanitizer: use-after-poison [@ HasView] with READ of size 8        ,Jason Kratzer,  jkratzer,RESOLVED FIXED,Low,CSS Parsing and Computation,,0,NotStable,"['C++', 'HTML']",0,1506692560,1507160640,5,0,0
769303,769303,769303,1340898622,1344740428,2012,            Heap-use-after-free in gfxTextRun::CanBreakLineBefore        ,Abhishek Arya,  inferno,VERIFIED FIXED,Critical,Layout: Text and Fonts,Resource management error,1,Stable,"['C++', 'HTML']",0,1340898622,1344740428,44,0,0
1219883,1219883,1219883,1446147513,1447967670,2015,"            Crash [@ js::jit::GetIndexFromString] or Assertion failure: !constant(), at js/src/jit/RegisterSets.h:254        ",Raymond Forbes,  rforbes,RESOLVED FIXED,High,JavaScript Engine,,0,NotStable,"['C++', 'JS']",0,1446147513,1447967670,21,0,0
1020034,1020034,1020034,1401844561,1402849989,2014,            TypedArray::WrapIntoNewCompartment is broken        ,Jeff Walden,  Waldo,RESOLVED FIXED,High,DOM: Core & HTML,,0,Stable,,0,1401844561,1402849989,11,0,0
818293,818292,818293,1354661737,1355792102,2012,            Unchecked memcpy in nr_stun_msg_create2        ,Eric Rescorla,  ekr,RESOLVED FIXED,Critical,WebRTC: Networking,,0,NotStable,['C'],0,1354661729,1355792102,13,0,0
1141749,793398,1141749,1426020529,1426769669,2015,            Prevent SSRC collisions in local tracks        ,Byron Campen,  bwc,RESOLVED FIXED,High,WebRTC: Signaling,,0,NotStable,['C++'],0,1348322175,1426769669,907,899,0
827468,827468,827468,1357590109,1357754654,2013,"            Calling CharacterData method on an Element causes ""Assertion failure: !objRef.ptr""        ",Jesse Ruderman,  jruderman,RESOLVED FIXED,Critical,DOM: Core & HTML,,0,NotStable,,0,1357590109,1357754654,1,0,0
756615,756615,756615,1337374622,1337880989,2012,            IonMonkey: OOM Testing: Crash [@ JSFunction::kind]        ,Christian Holler,  decoder,RESOLVED FIXED,Moderate,JavaScript Engine,,0,NotStable,['C++'],0,1337374622,1337880989,5,0,0
774633,774633,774633,1342531317,1347803344,2012,            Ensure that the compartment principal always matches the document principal        ,Bobby Holley,  bholley,VERIFIED FIXED,High,XPConnect,,0,NotStable,,0,1342531317,1347803344,61,0,0
1641303,-1,1641303,1590604623,1592471498,2020,            TALOS-2020-1088 Mozilla Firefox URL mPath        ,Marcin 'Icewall' Noga of Cisco Talos,  vulndev,VERIFIED FIXED,High,Networking,,1,Stable,['C++'],0,-1,1592471498,-1,-1,0
1412145,1412145,1412145,1509060730,1512009433,2017,            Backpointer in CSSOM objects need to be cleared when they are unlinked        ,Xidorn Quan,  xidorn,RESOLVED FIXED,,CSS Parsing and Computation,,0,Stable,['C++'],0,1509060730,1512009433,34,0,0
964462,773487,964462,1390859507,1391768039,2014,            B2G FTU crash when accessing e.me privacy page (after opening marketplace privacy page)        ,Gregor Wagner,  gwagner,RESOLVED FIXED,High,XPCOM,,0,Stable,['C++'],0,1342133518,1391768039,574,563,0
1681022,-1,1681022,1607328049,1607421202,2020,            heap-use-after-free on mozilla::StyleGenericCalcNode        ,Pham Bao of VinCSS (Member of Vingroup),  ahihibughunter,VERIFIED FIXED,High,Layout: Flexbox,,1,Stable,['C++'],0,-1,1607421202,-1,-1,0
1410808,1410808,1410808,1508747174,1509019129,2017,            stylo: heap-use-after-free in mozilla::css::Rule::cycleCollection::CanSkipReal        ,Nils,  nils,RESOLVED FIXED,High,CSS Parsing and Computation,,1,NotStable,['C++'],0,1508747174,1509019129,3,0,0
1693755,1693755,1693755,1613731385,1631040049,2021,"            Downloaded file extension unexpectedly changes to HTML when using ""open with"" and can execute code (based on content type sent by the server that doesn't match filename)        ",Michael Caruso and Carlo Di Dato,  besteffortteam912,NEW,Low,File Handling,,1,NotStable,,0,1613731385,-1,-1,0,0
1500310,-1,1500310,1539921930,1542100503,2018,            AddressSanitizer: heap-use-after-free [@ Length] with READ of size 8        ,Jason Kratzer,  jkratzer,VERIFIED FIXED,Critical,Storage: IndexedDB,,0,Stable,['C++'],0,-1,1542100503,-1,-1,0
1487964,-1,1487964,1535778612,1542842017,2018,            Cross-Origin URL Steal is possible using performance.getEntries()        ,James Lee of Kryptos Logic,  proof131072,VERIFIED FIXED,High,DOM: Navigation,,1,Stable,"['C++', 'HTML']",0,-1,1542842017,-1,-1,0
1242668,1242668,1242668,1453751504,1458747443,2016,            Memory corruption in mozilla::layers::ClientLayerManager::DidComposite appears to be exploitable /use after free        ,Cody Crews,  codycrews00,VERIFIED FIXED,High,Graphics: Layers,,1,Stable,['C++'],0,1453751504,1458747443,57,0,0
1148032,1147778,1148032,1427395404,1427907331,2015,            BroadcastChannel API bypasses private browsing mode        ,Muneaki Nishimura,  sdna.muneaki.nishimura,RESOLVED FIXED,Low,Private Browsing,,1,NotStable,"['C++', 'HTML']",0,1427358355,1427907331,6,0,0
1080312,1080312,1080312,1412818420,1415894345,2014,            Crash in DataChannels/sctp timer loop when far-end is being debugged with GDB        ,Randell Jesup,  jesup,RESOLVED FIXED,Critical,WebRTC: Networking,,0,Stable,['C'],0,1412818420,1415894345,35,0,0
771873,759858,771873,1341727959,1342164198,2012,            Heap-use-after-free in RangeData::~RangeData        ,Abhishek Arya,  inferno,VERIFIED FIXED,Critical,DOM: Selection,Resource management error,1,Stable,['C++'],0,1338406590,1342164198,43,38,0
1210302,1210302,1210302,1443681108,1444239613,2015,            CORS does a simple instead of preflighted request for POST with non-standard Content-Type header        ,Shinto K Anto,  shinto143,VERIFIED FIXED,High,DOM: Security,7PK - Security features,1,Stable,"['C++', 'JS', 'HTML']",0,1443681108,1444239613,6,0,0
1506842,557579,1506842,1542116642,1605701068,2018,            History Sniffing Timing Attack        ,ronmasas,  ronmasas,RESOLVED FIXED,Moderate,Layout,,1,NotStable,,0,1270578616,1605701068,3878,3142,0
1016545,1016545,1016545,1401220617,1407940812,2014,            memory leak that kills Firefox in few seconds        ,Vuk Jovanovic,  southpolenator,RESOLVED FIXED,Low,Disability Access APIs,,1,NotStable,['C++'],0,1401220617,1407940812,77,0,0
1206836,1206657,1206836,1442864731,1442942175,2015,"            If we're downscaling an ICO during decode, downscale the AND mask as well        ",Seth Fowler,  seth,RESOLVED FIXED,High,Graphics: ImageLib,,0,NotStable,['C++'],0,1442830841,1442942175,1,0,0
1331209,1331209,1405828,1507149700,1509402177,2017,            Crash in mozilla::ipc::IProtocol::OtherPid called from mozilla::dom::asmjscache::PAsmJSCacheEntryParent::SendOnOpenCacheFile        ,Philipp,  philipp,RESOLVED DUPLICATE,High,JavaScript Engine,,0,Stable,"['C++', 'HTML']",0,1484423314,1509921227,295,263,0
960178,960178,960178,1389812131,1394072111,2014,            heap-buffer-overflow (read) at mozilla::gfx::(anonymous namespace)::PowCache::Pow        ,Aki Helin,  aki.helin,VERIFIED FIXED,Moderate,Graphics,,1,NotStable,['C++'],0,1389812131,1394072111,49,0,0
1165710,1165710,1165710,1431876718,1436376342,2015,            Crash when calling CanvasRenderingContext2D.drawImage many times on OS X.        ,Tooru Fujisawa,  arai,RESOLVED FIXED,High,Graphics: Canvas2D,,0,NotStable,,0,1431876718,1436376342,52,0,0
1631232,1631203,1631232,1587285834,1587399300,2020,            Crash in [@ style::rule_tree::core::{{impl}}::drop]        ,Calixte Denizet,  calixte,VERIFIED FIXED,High,CSS Parsing and Computation,,0,NotStable,,0,1587212496,1587399300,2,0,1
890769,888728,890769,1373256606,1373656230,2013,            Heap-buffer-overflow in gfxShapedText::CompressedGlyph::SetCanBreakBefore involving xbl:children        ,Abhishek Arya,  inferno,VERIFIED FIXED,Critical,Graphics: Text,,1,NotStable,,0,1372597576,1373656230,12,7,0
1148328,1148328,1148328,1427447048,1428022401,2015,            Server certificate verification bypass with Alt-Svc        ,Muneaki Nishimura,  sdna.muneaki.nishimura,RESOLVED FIXED,Critical,Networking: HTTP,Improper input validation,1,Stable,['JS'],0,1427447048,1428022401,6,0,0
1279126,1279126,1279126,1465439996,1654132336,2016,            Save hidden executable in users computer using 'Save Page As'        ,Abdulrahman Alqabandi,  qab,REOPENED,Moderate,File Handling,,1,NotStable,,0,1465439996,-1,-1,0,1
1032208,1032086,1032208,1404138912,1404736293,2014,"            Assertion failure: v.isObject(), at json.cpp:508 or Crash [@ GetObjectClass] or Crash [@ js::ObjectClassIs] with Symbol and JSON        ",Christian Holler,  decoder,VERIFIED FIXED,High,JavaScript Engine,,0,Stable,"['C++', 'JS']",0,1404117734,1404736293,7,0,0
787818,787818,787818,1346607823,1353158514,2012,            crash in nsXULPopupManager::HidePopupCallback @ nsMenuPopupFrame::HidePopup with TestPilot        ,Scoobidiver,  scoobidiver,RESOLVED FIXED,Moderate,Layout,,0,Stable,['C++'],0,1346607823,1353158514,75,0,0
1601024,-1,1601024,1575398341,1579687283,2019,            heap-use-after-free in [@ GetOwningEventTarget]        ,Tyson Smith,  tsmith,RESOLVED FIXED,High,DOM: Workers,,0,Stable,,0,-1,1579687283,-1,-1,0
1144107,1144107,1144107,1426599115,1436912294,2015,            crash in [@ stagefright::SampleTable::isValid() ] with h264 mp4        ,"Anonymous, laf.intel, Massimiliano Tomassoli, Tyson Smith, Christoph Diehl",  kiuhnm03,RESOLVED FIXED,High,Audio/Video,Numeric errors,1,Stable,['C++'],0,1426599115,1436912294,119,0,0
1608068,1608068,1608068,1578570514,1588625960,2020,            ThreadSanitizer: data race [@ setUnchecked] vs. [@ slotSpan]        ,Christian Holler,  decoder,RESOLVED FIXED,Moderate,JavaScript: GC,,0,Stable,['C++'],0,1578570514,1588625960,116,0,0
1524246,-1,1524246,1548938810,1549446955,2019,            AddressSanitizer: heap-use-after-free [@ gfxUserFontEntry::FontDataDownloadComplete] with READ of size 8        ,Anonymous,  decoder,RESOLVED FIXED,High,CSS Parsing and Computation,,1,NotStable,['C++'],0,-1,1549446955,-1,-1,1
1132468,1132468,1132468,1423756015,1425004556,2015,            [qcms] heap info leak        ,Felix Gröbert,  groebert,RESOLVED FIXED,Moderate,Graphics: Color Management,Memory buffer bounds error,1,Stable,['C'],0,1423756015,1425004556,14,0,0
1454887,1454765,1454887,1524041386,1525273987,2018,"            Crash [@ js::ObjectGroup::sweep] or Assertion failure: !zone()->types.assertNoTISweeping, at vm/TypeInference.cpp:4330        ",Christian Holler,  decoder,VERIFIED FIXED,,JavaScript Engine,,0,NotStable,['C++'],0,1523995757,1525273987,14,0,0
1342823,1230817,1342823,1488156136,1490660292,2017,            Crash in RefPtr<T>::RefPtr<T> | TakeFrameRequestCallbacksFrom        ,Marcia Knous,  marcia,RESOLVED FIXED,Critical,DOM: Animation,,0,Stable,['C++'],0,1449405400,1490660292,477,448,0
1373934,876272,1371616,1497009678,1512588682,2017,            Read Access Violation crash @ js::XDRAtom<T>        ,Abdulrahman Alqabandi,  qab,RESOLVED DUPLICATE,Moderate,JavaScript Engine,,1,Stable,,0,1369590073,1520615146,1747,1474,0
1154683,1154683,1154683,1429098614,1429574053,2015,            Integer overflow in libstagefright (data tag in mp4) might lead to heap overflow        ,laf.intel,  laf.intel,RESOLVED FIXED,High,Audio/Video,Numeric errors,1,Stable,['C++'],0,1429098614,1429574053,5,0,0
1235605,1231761,1235605,1451411081,1453262015,2015,            Integer overflow in Deinterlacer::Deinterlacer leading to OOM crash        ,Stephanie Ouillon,  arroway,RESOLVED FIXED,Moderate,Graphics: ImageLib,Numeric errors,0,Stable,,0,1449775140,1453262015,40,18,1
1217593,1217593,1217593,1445548069,1445973769,2015,"            Assertion failure: Modified registers between VM call and OsiPoint, at jit/MacroAssembler.cpp        ",Gary Kwong,  gkw,VERIFIED FIXED,High,JavaScript Engine: JIT,,0,NotStable,"['C++', 'JS']",0,1445548069,1445973769,4,0,0
1557739,-1,1557739,1559919285,1581050765,2019,            Intermittent SUMMARY: AddressSanitizer: heap-use-after-free /builds/worker/workspace/build/src/ipc/chromium/src/chrome/common/ipc_channel_posix.cc:963:10 in IPC::Channel::Unsound_IsClosed() const        ,Alexandru Michis,  malexandru,RESOLVED FIXED,Moderate,IPC,,0,Stable,['C++'],0,-1,1581050765,-1,-1,0
966926,966926,966926,1391424020,1391542568,2014,"            Assertion failure: consumer->isConsistentFloat32Use(), at jit/IonAnalysis.cpp:979 or Crash [@ js::LifoAlloc::getOrCreateChunk]        ",Christian Holler,  decoder,VERIFIED FIXED,Critical,JavaScript Engine: JIT,,0,NotStable,"['C++', 'JS']",0,1391424020,1391542568,1,0,0
803853,803853,803853,1350750144,1354842700,2012,            [FIX] Heap-use-after-free in ~nsHTMLEditRules        ,Abhishek Arya,  inferno,RESOLVED FIXED,Critical,DOM: Editor,Resource management error,1,Stable,['C++'],0,1350750144,1354842700,47,0,0
1268303,1267907,1268303,1461804627,1462786372,2016,            Console - Use After Free in WorkerPrivate::NotifyFeatures()        ,Looben Yang,  loobenyang,RESOLVED FIXED,High,DOM: Workers,,1,NotStable,['C++'],0,1461728887,1462786372,12,0,0
1459162,1459162,1459162,1525432950,1526571579,2018,            heap-buffer-overflow in mozilla::dom::CanvasRenderingContext2D::PutImageData        ,Nils,  nils,VERIFIED FIXED,Critical,Graphics: Canvas2D,Memory buffer bounds error,1,Stable,['C++'],0,1525432950,1526571579,13,0,0
1154598,1154598,1154598,1429076702,1429301399,2015,            heap-use-after-free at assign_assuming_AddRef        ,Aki Helin,  aki.helin,RESOLVED FIXED,Critical,DOM: Core & HTML,,1,NotStable,"['C++', 'HTML']",0,1429076702,1429301399,2,0,0
1422389,1422389,1422389,1512157325,1512649914,2017,            AddressSanitizer: negative-size-param near [@ mozilla::MediaEngineDefaultVideoSource::Notify]        ,Jason Kratzer,  jkratzer,VERIFIED FIXED,Critical,WebRTC: Audio/Video,,0,Stable,['C++'],0,1512157325,1512649914,5,0,0
934939,934939,934939,1383649088,1385041950,2013,            Heap-buffer-overflow in nsPNGEncoder::ConvertHostARGBRow        ,Atte Kettunen,  attekett,RESOLVED FIXED,High,Graphics: Canvas2D,,1,NotStable,"['C++', 'HTML']",0,1383649088,1385041950,16,0,0
1576843,1576843,1576843,1566896866,1600881905,2019,            Crash in [@ ssse3::S32_alpha_D32_filter_DX]        ,Philipp,  philipp,RESOLVED FIXED,High,Graphics,,0,Stable,,0,1566896866,1600881905,393,0,0
1385822,1385822,1385822,1501494609,1501719368,2017,            AddressSanitizer: heap-use-after-free on address 0x61500020f8d8 at pc 0x7f89c25296c3 bp 0x7f89a4ef5b70 sp 0x7f89a4ef5b68        ,David Burns :automatedtester,  automatedtester,RESOLVED FIXED,High,XPConnect,,0,NotStable,['C++'],0,1501494609,1501719368,2,0,0
1443748,1443748,1443748,1520417745,1537567961,2018,            Crash in mozilla::ipc::IPDLParamTraits<T>::Write        ,Calixte Denizet,  calixte,RESOLVED FIXED,High,IPC,,0,Stable,['C++'],0,1520417745,1537567961,198,0,1
791174,791174,791174,1347605613,1350499750,2012,"            Object with freed shape causes JSObject::isFunction() to crash with deterministicgc, gcslice        ",Jesse Ruderman,  jruderman,RESOLVED FIXED,Critical,JavaScript Engine,,0,NotStable,['C++'],0,1347605613,1350499750,33,0,0
1299098,1299098,1299098,1472551225,1480477679,2016,"            Assertion failure: [infer failure] Missing type in object [0x0x7ffff0671b20] lastIndex: int, at js/src/vm/TypeInference.cpp:251 with RegExp        ",Christian Holler,  decoder,VERIFIED FIXED,High,JavaScript Engine,,0,Stable,['C++'],0,1472551225,1480477679,91,0,0
1277866,1277866,1277866,1464964908,1465311759,2016,            Out-of-bounds write to unboxed object in arm64 backend        ,Jon Coppeard,  jonco,RESOLVED FIXED,High,JavaScript Engine: JIT,,0,Stable,,0,1464964908,1465311759,4,0,0
1448827,1448827,1448827,1522065413,1651072516,2018,            Firefox CSP Bypass through  window.opener        ,Lin Zhang,  xsseng,NEW,Low,DOM: Security,,1,NotStable,,0,1522065413,-1,-1,0,0
1196267,1196267,1196267,1439994393,1552484525,2015,            URL and error message spoofing in about:neterror        ,Juho Nurminen,  jupenur,NEW,Low,DOM: Core & HTML,,1,NotStable,,0,1439994393,-1,-1,0,0
990096,877459,990096,1396284954,1396803608,2014,            AddressSanitizer: global-buffer-overflow due to unhandled OOM [@ JSC::Yarr::digitsCreate()]        ,Christian Holler,  decoder,RESOLVED FIXED,High,JavaScript Engine,,0,Stable,['C++'],0,1369869269,1396803608,311,305,0
1009675,1009675,1009675,1400003236,1402538085,2014,"            Crash when commenting on github.com [@ mozilla::dom::WrapperPromiseCallback::Call(JSContext*, JS::Handle<JS::Value>]        ",Alon Zakai,  azakai,VERIFIED FIXED,Critical,DOM: Core & HTML,,0,Stable,"['Python', 'C++']",0,1400003236,1402538085,29,0,0
1266434,1262395,1266434,1461251638,1461854400,2016,            AddressSanitizer: heap-use-after-free [@ js::detail::HashTableEntry<js::ReadBarriered<js::GlobalObject*> const>::isLive] with READ of size 4 with Debugger        ,Christian Holler,  decoder,VERIFIED FIXED,High,JavaScript Engine,,0,NotStable,"['C++', 'JS']",0,1459940912,1461854400,22,15,0
864002,864002,864002,1366455453,1366835452,2013,"            IonMonkey: Assertion failure: (ptrBits & 0x7) == 0, at ./dist/include/js/Value.h:733 or Use of uninitialized value [@ js::gc::MarkValueRange]        ",Christian Holler,  decoder,VERIFIED FIXED,Critical,JavaScript Engine,,0,NotStable,['C++'],0,1366455453,1366835452,4,0,0
1415291,1415291,1415291,1510085653,1512005805,2017,            Heap-buffer-overflow READ 8 · js::WasmTableObject::getImpl        ,OSS-Fuzz,  Alex_Gaynor,RESOLVED FIXED,High,JavaScript Engine,Memory buffer bounds error,1,Stable,['C++'],0,1510085653,1512005805,22,0,0
1470921,-1,1470921,1529941930,1534975814,2018,            Crash [@ AssertShouldMarkInZone]        ,Christian Holler,  decoder,RESOLVED FIXED,High,JavaScript Engine,,0,NotStable,['C++'],0,-1,1534975814,-1,-1,0
885539,885539,885539,1371764455,1372877761,2013,"            Heap-use-after-free in nsTArray_base<nsTArrayInfallibleAllocator, nsTArray_CopyElements<mozilla::dom::HTMLImageElement*> >::Hdr()        ",Atte Kettunen,  attekett,RESOLVED FIXED,Critical,DOM: Core & HTML,,1,NotStable,['C++'],0,1371764455,1372877761,12,0,0
1519145,-1,1519145,1547139104,1547224846,2019,            SUMMARY: AddressSanitizer: heap-use-after-free (/builds/worker/workspace/build/application/firefox/libxul.so+0x3283e32)        ,Natalia Csoregi,  nataliaCs,RESOLVED FIXED,High,IPC,,0,NotStable,,0,-1,1547224846,-1,-1,0
928798,928798,928798,1382337968,1384202838,2013,            Heap-buffer-overflow in nsSVGTextFrame2::ResolvePositions        ,Atte Kettunen,  attekett,VERIFIED FIXED,Critical,SVG,,1,NotStable,"['C++', 'css']",0,1382337968,1384202838,21,0,1
995166,984344,995166,1397218251,1400805661,2014,"            Assertion failure: IsCompatibleLIRCoercion(def->type(), as->type()), at jit/shared/Lowering-shared-inl.h:195 or Crash [@ js::jit::LinearScanAllocator::populateSafepoints]        ",Christian Holler,  decoder,VERIFIED FIXED,High,JavaScript Engine: JIT,,0,NotStable,['C++'],0,1395060598,1400805661,66,24,0
1256065,1256065,1256065,1457834334,1458171389,2016,            crash in mozilla::GMPVideoDecoder::GMPInitDone        ,Mats Palmgren,  MatsPalmgren_bugz,RESOLVED FIXED,Critical,Audio/Video: GMP,,0,Stable,['C++'],0,1457834334,1458171389,3,0,0
1571037,1571037,1571037,1564764521,1568649726,2019,            heap-use-after-free of BlobBodyStreamHolder        ,Tyson Smith,  tsmith,VERIFIED FIXED,High,DOM: File,,0,NotStable,['C++'],0,1564764521,1568649726,44,0,0
1181735,1111014,1181735,1436385861,1436524153,2015,            crash in mozilla::AudioMixer::FinishMixing()        ,away,  away,VERIFIED FIXED,Critical,Audio/Video,,0,NotStable,['C++'],0,1418419496,1436524153,209,207,0
840263,840263,840263,1360619935,1361459613,2013,            [FIX] nsDocumentViewer::LoadComplete doesn't guarantee that window object stays alive        ,Olli Pettay,  smaug,RESOLVED FIXED,Critical,DOM: Core & HTML,,0,Stable,['C++'],0,1360619935,1361459613,9,0,0
1683490,-1,1683490,1608389728,1611653788,2020,"            Crash in [@ mozilla::ipc::IProtocol::ActorDealloc] from PRemoteWorkerControllerParent.cpp:517:52', void, const mozilla::dom::ServiceWorkerOpResult&>::_Delete_this        ",Sebastian Hengst,  aryx,RESOLVED FIXED,High,DOM: Service Workers,,0,Stable,['C++'],0,-1,1611653788,-1,-1,0
1392739,1392739,1392739,1503427669,1528138164,2017,            IPC: wild-addr-read in various messages [@CharAt]        ,Christoph Diehl,  posidron,RESOLVED FIXED,Moderate,Networking,,0,Stable,['C++'],0,1503427669,1528138164,286,0,0
792398,792398,792398,1348061820,1349435330,2012,"            IonMonkey: JSScript::argumentsOptimizationFailed does not consider Ion frames. (Assertion failure: flags_ & HAS_ARGS_OBJ, at vm/Stack-inl.h:321)        ",Nicolas B. Pierron,  nbp,RESOLVED FIXED,Critical,JavaScript Engine,,0,NotStable,"['C++', 'JS']",0,1348061820,1349435330,15,0,0
1206744,1206744,1206744,1442850414,1443816401,2015,"            crash in skia::ConvolveVertically_SSE2_impl<T>(short const*, int, unsigned char* const*, int, unsigned char*)        ",away,  away,RESOLVED WORKSFORME,Critical,Graphics,,0,NotStable,,0,1442850414,-1,-1,0,0
1276688,1276688,1276688,1464620379,1466062815,2016,            heap-buffer-overflow in BuildSegmentsFromValueEntries        ,Nils,  nils,RESOLVED FIXED,High,DOM: Animation,,1,NotStable,"['C++', 'HTML']",0,1464620379,1466062815,16,0,0
1335450,1335450,1335450,1485879441,1487247615,2017,            Crash in RefPtr<T>::RefPtr<T> | nsTArray_Impl<T>::AppendElement<T> | TakeFrameRequestCallbacksFrom        ,Randell Jesup,  jesup,RESOLVED FIXED,Critical,Web Painting,,0,Stable,['C++'],0,1485879441,1487247615,15,0,0
1298584,1298584,1298584,1472279918,1480970297,2016,            Security: Partial Address Bar Spoofing in Firefox V51.0(Nightly)        ,Yuyang Zhou,  1009465756,NEW,Low,Address Bar,,1,NotStable,,0,1472279918,-1,-1,0,0
